sentences,bias,subjectivity,vader,flesch-kincaid
hi  i'm trying to learn how to make c programs in linux . can anyone point me to a downloadable pdf of a good book for this ? i have some experience in c programming but i'm getting confused about what libraries to use or what commands to use when programming in linux i got spoiled by the **unknown** **unknown** library  you could say . use any file editor and save the file with . c extension then use run gcc /file/path .............. someone correct me if i am wrong please i've got that part alread google ftw done and done ... :) but no dice ah let me check it for ya gcc -- help ? that 's the help for the gcc compiler . i already rtfm for gcc :) **unknown** i did not open the pdf but you might find something interesting ....... do tell me if it 's of no use to you thanks . checking it out now ...,0.23147410576,0.6545,0.976,3.6
"""suspend hibernate are problem areas  mostly due to video driver issues 10x ( one well known **unknown**  i know ... tryed to search in internet for solution and i found a lot unanswered questions . still waiting next ubuntu update/upgrade what do you say """" i am very new in linux . if there are rules like : use lsmod and lshw  use command xyz to remove modules and hardware one by one until you get it working  i would like to spend one month to fix it for my self """" what video card for starters ? this is about suspend ... some internet threads talk how to debug it  but it does not looks easy . my video is nvidia ( p4 sony laptop ) i am a bit involved elsewhere to start something like that .. let me take a quick look in my notes""",-0.09552264198,0.4427,0.1756,7.2
i tried opening it in nautilus yes  i tried mount /dev/fd0 and recieved the same error with or without the sudo command ? nm i have to sudo . lol not working gives me the help info running warty still if that helps  heh floppy would be /dev/fd0 right ? you can mount floppy with pmount /dev/fd0 i would not recommend using debian packages but if ubuntu has not put a certain app in the repositories ? you can use some  however it 's not recommended due to library differences etc it 's in hoary,-0.14509273883,0.4614,-0.2392,6.8
anyone have any video editing experience ? i . what do you need help with . i'm using xvidcap to make a video capturing desktop movement . it works great . when i use something like kino to edit it a bit and add some text  it gets real fuzzy ... just bad quality . the source video is awesome . any recommendations ?,0.78572008031,0.6792,0.8823,4.8
"""does anyone know how i access the """" diveintopython """" ebook ? firefox **unknown** . html is it in pdf format anywhere ?""",0.05900475,0.6,0.0,5.6
well  the real business about it is lts is what canonical sells support **unknown** to dell etc jrib : ahh  thanks . i guess it is every 2 version ( numbers ) but every 4 releases ... 2 years ... more 2 's then 4 's i guess stuck in my head no idea if this would work  but couldn't you just remove the bad source and do an apt-get update ? or will it not let you do that from the terminal you can get ? i went back to all default sources . since then i've been **unknown** and forcing driver versions and i really don't want to wipe,-0.32508670548,0.3833,-0.7912,4.0
**unknown** : i think it is included with gnome-applets it 's another package . i have gnome-applets installed and there 's also another package named gnome-cpufreq-applet it isn't the same i'm no0tic :) same thing  if you don't trust me  search for this package  in hoary ( gnome-cpufreq-applet ) as i try to install it it wants me to remove gnome-applets and gnome-applets-data no0tic  not **unknown** :) it 's strange  isn't it ? sorry ... yes  it 's strange . try a post in the forums ... i tried installing it  hoping it would bring also the others applets but it messed up my gnome-panel ... recovering,-0.0042569642,0.485,0.0284,9.5
can somebody give me a brief description of the differences between ext3 and ext2 ? just wanted to know .. besides  there seems to be a mke2fs but not mke3fs  so how do i create an ext3 partition ? ah thanks mjr . i will have a look . see if you have the command mkfs . ext3 i don't have immediate access to my linux machine . i will figure out a way to get it once i reach home . typing mkfs and then hitting tab gives me all the file system options : =) no but a nokia 770 tablet runs linux and lots of linux stuff like vnc ssh nicotine etc . check out maemo.org wow cool ... let me check ut out ! thanks . i have been asking this query of mine quite regulary  and you are the first to answer ! sweet .. my 770 was 359 bucks us from nokia web sales  may be less now ? looks to be the same . so you actually have a 770 ! that 's super cool . how do you find it ? what do you use it primarily for ? they nicked me for sales tax  i think some places might skip the tax but how legal that makes you if you are us is a guess . ok ... i am not looking to buy one immediately . i want the opinion of how well *linux* runs on different pdas and the like .. that 's all .. beleive it or not i use the wirefi to connect to my ubuntu box and to surf with the web browser when i find an open wirefi . nice :),0.40509556697,0.5138,0.9957,2.5
anyone know of any good website builders for 11.10 really i dont know html much what is it you are trying to do ? build a landing page sudo apt-get install kompozer *bow* you are copying files from what filesystem to what filesystem ? ext4 to ext4 ? from a camcoder ( not sure what the fs is on the camcorder ) to a hdd via usb or from ext4 to ext4 when it is via esata . the camera is probably fat32 .,0.0787385476,0.4722,0.3565,4.4
can i just add kde to my lucid lynx installation ? it won't create any trouble right ? righ huh ?,-0.05001420776,0.3679,0.2462,3.3
i use getlibs package which provides getlibs which can be used to download and install all the 32bit libs or just the libs for a 32bit package which has missing libs because of a forced install so you can force install a deb then use getlibs < package > to get the 32 bit libs alkafoo found me step by step instructions for it already . thanks though ! :d cool 64 bit is always better i have 8 gb of ram  so i have no choice ) i like my 16 gig of ram also *smile* i like big guns too . my laptop can only hold 8  unfortunately i just got my last computer before retirement so it has to last i will die with 16 gig my next desktop will have 16gb at least ... i may get a mac mini before i get another desktop  though  so the desktop may end up having 32 gb if it takes long enough for me to get around to it,-0.05016933918,0.3489,0.4046,14.6
guys  where can i submit a bug with jaunty ? compiz-fusion slows down my machine tremendously ... i'm using intel gm965/gl960 graphic controller . i've been to compiz-fusion room and they have suggested to report this into the jaunty tech team . the intel graphics problems are well known . i understand ... but compiz-fusion works like a charm when i was using 8.10 my sound works in 8.10 . not in jaunty . you aren't alone . jaunty just sucks . that 's basically it . i just wished that i didn't switched to jaunty immediately ... i was still happy with my 8.10 looks like i'm gonna switch back to 8.10 again ... i'm kinda disappointed with jaunty :(,0.40703487149,0.571,0.9552,3.7
