sentences,bias,subjectivity,vader,flesch-kincaid
me first. huh huh. no way dude.,0.6752635733,0.3333,-0.296,-2.2
a-14. miss.,-0.09494517717,0.0,-0.1531,-4.2
this one  lance? yeah jesus christ !,0.08328620165,0.0,0.3595,0.9
mr. president! it's okay bob we're just rapping my friends and i.  we actually agree on a lot of things ...,0.20544038264,0.3,0.7777,2.5
all right. who are you? and don't jerk me around any more. i want to know how you know that. we can't tell you.  please just -- let me finish. i can tell you that we're not in the military and that we intend no harm to the whales. then -- in fact we may be able to help -- in ways that frankly you couldn't possibly imagine. or believe i'll bet. very likely. you're not exactly catching us at our best.,0.16105455677,0.6201,0.4342,1.7
oh my god. sanford's brother dates her cousin. he found out this morning. how? when? embolism in her brain. yesterday. jesus. she was swimming at the ymca pool when it happened. died mid-backstroke. i haven't seen her in almost two years. correct me if i'm wrong but wasn't she one of the illustrious twelve? number six. you've had sex with a dead person. i'm gonna go to her wake. no you're not. why not? it's today. what!? paulsen's funeral parlor. the next show is at four. shit. what about tomorrow? one night only. she's buried in the morning. you've gotta watch the store. i have to go to this. wait wait wait. has it occurred to you that i might bereaved as well? you hardly knew her! true but do you know how many people are going to be there? all of our old classmates to say the least. stop it. this is beneath even you. i'm not missing what's probably going to be the social event of the season. you hate people. but i love gatherings. isn't it ironic? don't be an asshole. somebody has to stay with the store. if you go i go. she meant nothing to you! she meant nothing to you either until i told you she died. i'm not taking you to this funeral. i'm going with you. i can't close the store. you just closed the store to play hockey on the roof! exactly which means i can't close it for another hour so we can both go to a wake.,-0.29896751785,0.4858,-0.9707,0.9
yes sir. i had to call beery this morning let him know we were pushing the picture back.  after all i'd told him about quality about that barton fink feeling. how disappointed we were. wally was heartbroken. the man was devastated. he was  well i didn't actually call him lou did. but that's a fair description isn't it lou?,0.27183366303,0.4375,-0.1531,2.9
why if you were to point a pistol at a king or a queen sir i can assure you your hand would shake as though palsied... i wouldn't point no pistol at nobody sir. a wise policy. but if you did i can assure you the sight of royalty would cause you to dismiss all thoughts of bloodshed and stand... in awe.  whereas a president... i mean why not shoot a president?,0.41659555895,0.7937,0.8624,3.3
open your shirt. i'm not wearing a wire. this is just between you and me. shut the fuck up and do what i say!,-0.63237344436,0.55,-0.5848,-0.3
for thousands of years the romulan senate has met in this chamber and dictated the fate of its sister-planet... but the time has come for us to live as equals. you're doing this to liberate the remans? no race should be a slave to another.,-0.40344943903,0.5,-0.4215,5.2
did you see that..thing..swallow our battleship like a gum drop?  you can't even tell me what it is! i ask you for options you give me bullshit. give them permission to enter our territories with my warmest regards. thank you mr. president.,-0.10507980111,0.0,0.2481,2.5
what took you so long? wasn't sure it was you.  i... uh... i... uh... can't. all right who're you with? jill? no.  no. awww -- i'll call you back. come on by. i'll call you back...  okay okay...,-0.42913666012,0.4035,-0.6446,-1.4
mrs. peel ... come quickly. brolly's been betrayed! i'll tell you everything ... the weather's getting worse and worse ... they're after me ... coming for me ... come quickly! sir august...?  what now?,-0.25924057687,0.55,-0.9031,2.9
there's coffee inside... i was just bringing this to tom. would you mind if i did? i'd like to talk to him.,0.96610769534,0.0,0.3612,-0.7
you look... better. just better. beautiful. thanks.,1.58059892326,0.55,0.9118,3.7
well i'd better find patsy.  say hello to mutt for me. will do.,0.58088042168,0.5,0.6124,-0.3
a bargain buy from china. ten cents each i'll get a dollar. at least.,-0.10048097339,0.2,0.2023,0.1
hey no way.  take off the bracelets or no deal. you just don't get it do your reggie?  there isn't any deal. i own your ass. no way to start a partnership. get this.  we ain't partners. we ain't brothers.  we ain't friends. i'm puttin' you down and keepin' you down until ganz is locked up or dead.  and if ganz gets away you're gonna be sorry we ever met. shit.  i'm already sorry.,-0.21673839105,0.6825,-0.9645,0.9
okay? i'm fine. i'm,0.09802871133,0.5,0.4019,2.5
it's a constant shock to me how small this place is. how did we do it? five people in these little rooms. get yourself something to eat.,-0.30357295226,0.4111,-0.3818,0.9
this guy must have been a real pain in your dick. literally. it's not a bad deal gentleman. i get peace of mind. you get detective sheilds. but this is the best part walter... walter your daughter will get to keep her braces and have that winning smile. capice?,0.60213991795,0.4233,0.9385,1.7
they're following the kelbonite deposits... using the interference to block our transporters... recommendations?,0.13369365547,0.1,-0.4404,12.7
"""he played in the town band too. he did? i play the tuba yeah i know. what did he play? the drums. he taught me to play some. he did? yes. i can do """"swanee river."""" would you like to hear me? sure!""",1.18466517132,0.8889,0.9555,-1.1
i can turn on all the faucets in my house.  even the hose. but we don't drink from the house do we.,-0.429038075,0.0,0.0,0.1
three men dead.  one of them a cop. how's that sit in your gut utah? take your hand off my shoulder right now.,-0.07449173294,0.4679,-0.2732,-0.7
how concerned should i be? it was a misunderstanding.,0.05293493189,0.0,-0.4215,3.7
it makes me feel better. does she ever answer back? no. she doesn't answer me either.,0.90973086632,0.25,0.1779,0.5
and him? big evil? we just keep him locked up forever? be my choice. already escaped once from the max-slam facility on -- i don't need his life story. is he really that dangerous? only around humans.,0.47021682114,0.64,-0.867,4.8
which of you is willing to make that sacrifice? you would! you revealed our existence so you could have all of our power. maybe you'd like to get rid of this supergirl yourself nigel? why get rid of her at al1? you've used the coffer of shadow too much.  it is beginning to rule your heart. nonsense.,-0.19729959438,0.475,-0.2575,3.3
"""what game is that? slick graphics huh? see these dudes? they're called """"anarchy 99"""" they're the bad guy bosses. do they have any special powers? the bosses always have special powers. you wanna check it out? come here.""",0.74378471125,0.5169,0.4329,2.9
what's that!? wha'cha say? huh? get outta here.,-0.429038075,0.0,0.0,0.5
we leavin' this weekend. deke got a friend in mobile gonna get him a job at the water company... if you come to talk about that muthafucka i'm gonna get up and leave you sittin' pretty in that new suit he bought'cha. think this about money still ya old fool? say what you gotta say but i ain't gonna hear you speak his name to me. not never. you hear? how many times we been over this laz? how many times?,0.39678745248,0.5309,0.4784,2.9
will you have dinner with me? why? well i feel i owe you something for all this... no you don't owe me anything. then will you for me? dinner... and what else? just dinner. because i remind you of her? because i'd like to have dinner with you.,0.22651715071,0.0,0.5204,2.1
